Tussenstand_prediction,id,text
N,327438504512598016,De laatste voorbereiding voor de #Batavierenrace: naar Storado Kappers. Mag ook wel weer eens. Laatste keer was 20 december 2012.
N,327447105901826050,.@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat
N,327447346407415808,.@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat http://t.co/0s0otmCaUH
N,327456864663121921,Op naar Zwolle voor de donderdagavond training. Morgenmiddag naar Enschede voor de Batavierenrace met @EBFGroningen! Zin in.
N,327457690303492096,Morgen is het zover:de #Batavierenrace! Alle ontwikkelingen van (mijn/)het Universiteitsteam Amsterdam te volgen via @UniTeamAdam #ziningoud
N,327463324172292096,"Help! Ik heb flinke spierpijn, moet zaterdag in de #batavierenrace 9,8km rennen en wil nog niet dood. Wie heeft tips? #dtv"
N,327467940494589956,RT @rdekinkelder: .@DEMCON bereidt zich voor op de #batavierenrace #topsportklimaat http://t.co/0s0otmCaUH
N,327477815769456640,"@fgj_oosterveld Als de Regio er niet K60 (!) extra insteekt,zoals in 2012 zie je dus direct terugval.#em13 en#batavierenrace =los van #nsw13"
N,327484130726121473,@artYflor Morgen! Weekendje Batavierenrace in Enschede. Hardlopen met 350 x 25 studenten.
N,327501338219016193,Weekendplanning omgooien om om 03.45 uur op te staan voor stukje rennen door de weilanden. Dat kan maar n ding betekenen. #Batavierenrace
N,327502407397437441,"Goeie laatste training voor de #Batavierenrace lekker hooggesprongen, vooruitgang steeds meer zichtbaar:)"
N,327502623638958080,"Lekker hardgelopen!! Nu tijd voor een biertje!! Moet in het nachtritme komen voor de Batavierenrace, dus niet te vroeg naar bed!!"
N,327502944901677059,Maar morgen dus de #batavierenrace waar ik chauffeur ben in de nacht en ochtend. Volg het UvA/VU/HvA team via @UniTeamAdam
N,327503380748587009,"Daarnaast start ik zaterdagmiddag 17.30 uur voor de slotetappe van centrum Enschede naar TU Campus namens Oud-Aquila, 7,1 km #batavierenrace"
N,327507489161625601,Leuke feestjes komen eraan! #batavieren #batavierenrace #koninginnenacht #koninginnedag #Koningsdag
N,327516712540966913,Wow! @Aegee_utrecht gaat maar door! Al meer dan 1100 euro opgehaald voor #bata4life! #respect #Batavierenrace http://t.co/BtMbcvWkJE
N,327519155500773376,Nu tas inpakken voor de Batavierenrace!!! :)
N,327519968256196609,RT @MauriceEssers: Wow! @Aegee_utrecht gaat maar door! Al meer dan 1100 euro opgehaald voor #bata4life! #respect #Batavierenrace http://t.c
N,327520442644586496,@RemcovanderMeys helaas andere verplichtingen... De Batavierenrace ;)
N,327528571297996800,RT @OutraVezSamba: Wat een week! Vrijdagavond klanken we de @Batavierenrace in Nijmegen op. Zondag nemen we deel aan een afstudeerproject m
N,327529056910315520,Slapen. morgen starten bij de #batavierenrace . Leuk weekendje tegenmoet gaan!
N,327700483986841600,De batavierenrace wordt zo awesome dat het zelfs een tweet van mij waard is :p zin in!!!! :D
N,327702342910750721,RT @kusterskoen: Maar is langzaam op staan voor t laatste tentamwn en vanacht knallen op de batavierenrace!!!! Universiteiten team eindhove
N,327707249441140736,Lekker weertje om 180km te lopen! Busje huren bij @ffbusjehuren #batavierenrace #Windesheim
N,327707564714360833,"Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft, wisselpunt #Varsseveld."
N,327717303871500289,Vanavond en morgen de @Batavierenrace een handje helpen en daarna natuurlijk naar het legendarische feest.
N,327717503847526400,@robinvangennep @Batavierenrace Leuk ik ben er ook bij! Zin in!
N,327718878681636864,"Die #koningsspelen zijn heel leuk, maar de #batavierenrace is fantastisch! Aftellen..."
N,327718906984792064,"""@Gem_OIJ: Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft."""
N,327720708975255553,Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten langs de route
N,327721010268884993,Voetballers @vvDrienerlo 1 kunnen morgen kampioen worden tijdens @Batavierenrace. Dubbel feest dus. http://t.co/ewQlHR9dDS #amateurvoetbal
N,327723658296565760,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
N,327723821207523328,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
N,327727287611043840,"Spullen gepakt, nu ff lunchen en dan op naar Enschede voor de @Batavierenrace"
N,327728935351758850,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
N,327731244001529856,"Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/PPtPrw3u5C"
N,327731790196396033,"Tjonge, wat 'n indrukwekkende commandocentrale op vloer 5 #Vrijhof voor de #batavierenrace. Het lijkt wel of er een inhuldiging plaatsvindt!"
N,327731833187999744,batavierenrace van start gegaan!
N,327732352900018176,op de ochtend van de #Batavierenrace nog aan je scriptie willen werken #kansloos #onrustig
N,327733359360999425,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
N,327736697498509312,"Is EOS Chauss Team er klaar voor?! Topweer en op naar de Batavierenrace! In estafette, 175km van Nijmegen naar Enschede. Let's do it :)"
N,327737388157792256,"Klaarmaken, spullen pakken &amp; op naar Enschede voor de batavierenrace!"
N,327737393618776065,Op weg naar Enschede voor opbouw meldkamer Wedstrijdleiding voor de @batavierenrace.
N,327740024110071808,"Over 11 uur start ik bij de #batavierenrace, dit jaar een sponsorloop voor het goede doel. Steun team S&amp;B via http://t.co/CZNk5095if Dank!"
N,327740241899307010,"RT @Batavierenrace Het eerste officile moment heeft plaatsgevonden, de vlag in Enschede is gehesen! http://t.co/aIZ15qdvf7"
N,327740845585481728,#ABNAMRO Groningen wenst @TMFVArchigenes  veel plezier met de #Batavierenrace!
N,327741231918620674,Straks op weg naar Enschede. Op naar de #batavierenrace!!
N,327741799118536705,In de trein richting Enschede met #FSV #Fysiek. Tijd voor de #batavierenrace
N,327742240485150720,Ben je er klaar voor? Kun je dat ooit echt zijn! Ja! Helemaal ready voor morgen batavierenrace en vanaf maandag een week Sint-Petersburg!
N,327743981943398400,Kom morgen de lopers van de grootste estafetteloop van de Benelux @Batavierenrace aanmoedigen in #stadvannu!
N,327744054492278785,Morgen zijn de Clean Teams er weer @Batavierenrace spot ze in het centrum van Enschede. Herken ze aan hun groene kleding! #dtevenementen
N,327746945269522432,"Morgenvroeg komt Batavierenrace, grootste studenten estafetteloop vd wereld, door Montferland. Herstart #DRUIndustriepark Ulft, wisselpunt"
N,327747637535203328,#Batavierenrace we will smoke you!!!
N,327750164922105857,Nog een paar uurtjes en we gaan weer van start in de @Batavierenrace. Belangrijkste is de lol en de heerlijke dag die we gaan hebben! Zin in
N,327750212795912193,Om middernacht start de Batavierenrace. Net als vorig jaar krijgt Alleen de nachtploeg
N,327750599179382784,"Om middernacht start de Batavierenrace. Volgens verwachting krijgt net als vorig jaar de nachtploeg te maken met regen, circa 5 graden."
N,327752544958939136,@Batavierenrace @Aeolusrun @Appeltaart200  Kom maar op! Wie het laatst op de sintelbaan is betaalt het bier!
N,327753500203298818,De reis naar Enschede is begonnen. Weekendje Batavierenrace beleven vanuit een tentje op de campus. Bijzijn is meemaken. #Batavierenrace
N,327753524685447168,RT @enschede: Kom morgen de lopers van de grootste estafetteloop van de Benelux @Batavierenrace aanmoedigen in #stadvannu!
N,327754846428090368,De kratjes per ploeg staan klaar! @Batavierenrace http://t.co/HhLQhoIbSt
N,327755512504545281,Enenveertigste Batavierenrace van start http://t.co/qBdwUWQPbt #tvefm #enschede #batavierenrace #bataradio
N,327756269417029632,Laatste loodjes leggen voor de batavierenrace! Ben er klaar voor!
N,327756303961292800,"RT @MaaikePlatvoet: Die #koningsspelen zijn heel leuk, maar de #batavierenrace is fantastisch! Aftellen..."
N,327757390005018624,Enenveertigste Batavierenrace van start: In #Nijmegen gaat exact om middernacht voor de nenveerti... http://t.co/ntmBn0XPVF #Enschede
N,327759648935518208,@Batavierenrace waar komen de uitslagen?
N,327762160002416641,"Vannacht @Batavierenrace lopen? Bereid je goed voor, in de nacht kan het koud zijn. Pas op voor #onderkoeling! http://t.co/3RsjmhogmV #EHBO"
N,327763803829829633,"Vanavond namens #kwf een presentatie geven in Nijmegen bij de #batavierenrace, de powerpoint is klaar. De start is om 0.00 uur ;-)"
N,327763834947395584,De bata is begonnen! In de stromende regen 5 tenten opgezet! #bata2013 #batavierenrace #hopendathetmorgenbeterweeris http://t.co/J5F96KVvSd
N,327764529930977280,Perfecte weer voor een @Batavierenrace... Not! Hopen op betere weer!
N,327766289688981506,Twitterloze Klaas heeft dr zin in.. op naar de #batavierenrace met @FSVFysiek http://t.co/uHTTuly7sp
N,327771966444539904,Aan de bijrijdersfiets zal het niet liggen vannacht en morgen! #Batavierenrace #avphoenix http://t.co/Yh1SZhkZ3K
N,327772553676455940,RT @UniTeamAdam: De teamkleding is geleverd! Hier ploegleider @KrijnSchagen met het eerste exemplaar. #UniTeamAdam #Batavierenrace http://t
N,327773157069037569,"Alle deelnemers aan de #Batavierenrace veel succes! Studentenatletiek is alom vertegenwoordigd,dat de beste mogen winnen en iedereen plezier"
N,327773507616382976,@Batavierenrace Kijkje achter de schermen bij de bata: uitzoekkamer wedstrijdleiding bijna up-and-runnend http://t.co/xMcTsggO3x
N,327776445285928961,"Volg de @Batavierenrace via http://t.co/DSwCDfLbsu, http://t.co/TiMNFsMK1l en @UTNieuws. We zijn erbij van start tot finish! #batavierenrace"
N,327777127355256832,RT @BITatUT: Participating in the #batavierenrace ? Download the #batabusjestracker and win some nice prizes! http://t.co/90Z9H3LDJ4
N,327777393337065472,"Ik denk aan jullie! RT @HandbalUS: Om middernacht start de Batavierenrace. Verwachting: nachtploeg krijgt te maken met regen, 5 graden."
N,327777437532430338,"@UniTeamAdam Bij deze veel succes @ de 175 km lange #Batavierenrace vannacht en morgen,  good memories! #lopenzonderslaap #feest #Vestingbar"
N,327777532889935873,Gezellig avondje #OutraVezNijmegen https://t.co/u20tmkS3Bc
N,327779866613252098,http://t.co/lkqg07sgfy De sintelbaan ligt er nu nog wat triest bij. Hopelijk morgen beter weer bij de finish van de @batavierenrace
N,327782847010181120,RT @UTNieuws: Over iets meer dan 12 uur klinkt het startschot voor de 41ste #batavierenrace. @UTNieuws doet verslag vanaf meerdere punten l
N,327783666799505408,Veel plezier @radiozsp @asvzhtc tijdens de batavierenrace en met het busje van @ffbusjehuren #trots #bata2013 http://t.co/wckMEj5Xd9
N,327785856247156737,Only a few hours to go! ESN TWENTE and a crew of 25 internationals at the Bata! Watch out for running number 147! #batavierenrace
N,327787324651995136,@kokkie81 @Batavierenrace Succes!
N,327788290675720193,En de route is nu ook analoog beschikbaar op de uitzoekkamer. Hopelijk niet nodig :-) @Batavierenrace http://t.co/GpYYGcMGMt
N,327790161557594112,Off to Enschede! #Batavierenrace Lets GO!!
N,327793067040051200,Zoo Genoeg gewerkt voor vandaag. Nu de laatste voorbereidingen voor de #batavierenrace. Hopelijk straks droog naar Nijmegen rijden.
N,327793224993353728,"RT @Gem_OIJ: Morgen komt #Batavierenrace, grootste studenten estafetteloop vd wereld, door OIJ. Herstart #DRUIndustriepark #Ulft, wisselpun"
N,327793409878278144,RT @enschede: Kom morgen de lopers van de grootste estafetteloop van de Benelux @Batavierenrace aanmoedigen in #stadvannu!
N,327793463724748800,Zelfs #TwenteSport besteedt aandacht aan grootse studenten sport evenement #batavierenrace. http://t.co/XOa4kEQmV4 morgen finish #enschede.
N,327794398014357504,Na de kick-off van de @TVMschaatsploeg nu opmaken voor de Batavierenrace. De eerste etappe start vannacht.
N,327797433381838849,@kmedendo @Mariet_Jans hij is er weer klaar voor! #bata13 http://t.co/JLw4AV45VA
N,327797752195076096,gemiddelde leeftijd vd US nachtploeg is 40 jaar; zou wel eens de hoogste kunnen zijn bij de Batavierenrace.
N,327798702272049153,"@TritaniumBata, We zijn in de lucht! Lekker hitjes en gaan met die bus naar NIJMEGEN #bata2013 #HTFU"
N,327799055021404160,@HWJanssen @Mariet_Jans Dat ziet er goed uit!! Thanks!! @jansenpam komt m als t goed is zo halen! #bata2013
N,327801643871633409,Over een kleine 7 uur gaat de Batavierenrace weer van start. Oranjewoud wenst alle teams een goede race! Go-go-go en geniet!
N,327802491997655041,On our way to BATA!!!!#batavierenrace http://t.co/6UDvFk4OYY
N,327802778246336512,Spannend! Op weg om straks (ergens heeel vroeg morgenochtend) de #batavierenrace te rennen!
N,327803987216695297,Onderweg naar Eanske voor de @Batavierenrace! #Nimma #Bata
N,327804859967479810,Mentaal aan het voorbereiden op de kampioenswedstrijd  n hopelijk kampioensfeestje van vanavond. #Volleybal Morgen #Batavierenrace
N,327810299182866432,#utwente getting ready for #batavierenrace and the biggest student party in Europe - rainy weather :-( http://t.co/0hL9uwMXiY
N,327810470008467456,Vannacht hardlopen en daarna party @Batavierenrace met @ZHTC en @RadioZSP
N,327811408806948865,Bodem leggen voor de @batavierenrace en dan zijn we er helemaal klaar voor! #motorrijden #verkeersregelen
N,327812113219330048,Lopers Batavierenrace hebben al meer dan 8000 euro opgehaald voor www.bata4life! WB-alumnus Alfred Stobbelaar voert lopers-klassement aan.
N,327812538383339524,Lopers Batavierenrace hebben al meer dan 8000 euro opgehaald! WB-alumnus Alfred Stobbelaar voert lopersklassement aan http://t.co/5NwlmHZ5kI
N,327812852125675520,RT @alumniUT: Lopers Batavierenrace hebben al meer dan 8000 euro opgehaald! WB-alumnus Alfred Stobbelaar voert lopersklassement aan http://
N,327813347602989057,RT @alumniUT: Lopers Batavierenrace hebben al meer dan 8000 euro opgehaald! WB-alumnus Alfred Stobbelaar voert lopersklassement aan http://
N,327813649794224128,Batavierenrace-weekend. Alweer. #2003-2013
N,327814249852325888,Alle voorbereidingen zijn getroffen. #batavierenrace @SVArboricultura  is er klaar voor!
N,327814414248054784,RT @ffbusjehuren: Veel plezier @radiozsp @asvzhtc tijdens de batavierenrace en met het busje van @ffbusjehuren #trots #bata2013 http://t.co
Y,327814793698369536,"Straks richting Nijmegen en dan vannacht 7,4 km hardlopen in Duitsland #Batavierenrace"
N,327815215745990656,Komen jullie ook onze renners aanmoedigen? De eerste is onze heldin Marloes en start vanacht om 1 uur #batavierenrace
N,327815240651771904,"RT @annekeveltman: Batavierenrace voor KWF dit weekend, sponsor Roelyn van der Hoek via http://t.co/hOJ3Thn8eY, ze zal er hard voor lopen!"
N,327815863807901696,Komen jullie ook onze renners aanmoedigen? De eerste start om 1 uur vanacht vanaf de campus in Nijmegen @Batavierenrace
N,327816293661175809,Ik wens @rdasselaar en @VanDasje  heel veel succes met hun etappes in de @Batavierenrace! En daarna feest! 
N,327816789641809920,Ideale voorbereiding voor de Batavierenrace start nu. Pomp it up! (@ TU/e Studenten Sport Centrum) http://t.co/MoNk867E5L
N,327816902892204035,In Nijmegen. Bbq batavierenrace.
N,327818830363639810,RT @Oranjewoud: Over een kleine 7 uur gaat de Batavierenrace weer van start. Oranjewoud wenst alle teams een goede race! Go-go-go en geniet!
N,327820048599248896,"Spullen aan het inpakken, zodadelijk richting enschede vertrekken en dan vannacht om 3:00 opstaan voor de #batavierenrace"
N,327821970299305984,"Afijn. Batavierenrace dit weekend. Het is twee graden, het regent en ik moet om 0630 tien kilometer lopen. #bata"
N,327824174150197248,"Voor iedereen die meeloopt met de Batavierenrace: veel succes! En dan in het bijzonder natuurlijk nr. 112: zet 'm op, Betonnen Bikkels!"
N,327824419441491969,De hordes campinggasten beginnen binnen te komen. #batavierenrace
N,327824795104313346,RT @mdasselaar: Ik wens @rdasselaar en @VanDasje  heel veel succes met hun etappes in de @Batavierenrace! En daarna feest! 
